The entries matching your request:  (A maximun result of 3000 entries is viewable at anyone time)
county name,manor name,estate name,start year,end year,wheat gross yield per seed ratio,barley gross yield per seed ratio,dredge gross yield per seed ratio,oats gross yield per seed ratio,source
Hampshire,Beauworth,Bishop of Winchester,1378,1379,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1379,1380,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1380,1381,4.76,4.57,,3.6,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1381,1382,4.25,3.86,,3.62,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1382,1383,5.56,5.02,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1383,1384,5.54,4.4,,3.79,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1384,1385,4.19,4.72,,3.65,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1385,1386,4.57,5.31,,3.35,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1386,1387,4.58,4.49,,3.05,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1387,1388,5.89,4.88,,3.24,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1388,1389,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1389,1390,3.45,,,2,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1390,1391,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1391,1392,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1392,1393,3.4,,,2.63,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1393,1394,4.67,2.81,,3.39,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1394,1395,3.78,4.25,,2.77,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1395,1396,3.2,3.75,,2.73,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1396,1397,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1397,1398,,3.6,,2.9,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1398,1399,4.66,3.66,,3.01,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1399,1400,3.46,3.77,,3.17,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1400,1401,2.88,2.94,,2.24,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1401,1402,3.07,3.2,,2.74,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1402,1403,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1403,1404,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1404,1405,4.33,3.06,,2.14,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1405,1406,2.36,3.31,,2.4,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1406,1407,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1407,1408,3.54,2.81,,2.63,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1408,1409,3.37,2.94,,2.52,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1409,1410,3.96,2.8,,2.47,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1410,1411,3.1,3.26,,2.78,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1411,1412,3.75,3.28,,2.87,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1412,1413,3.41,3.13,,2.88,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1413,1414,3.59,2.89,,2.5,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1414,1415,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1415,1416,2.33,3.07,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1416,1417,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1417,1418,2.74,3.04,,3,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1418,1419,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1419,1420,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1420,1421,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1421,1422,3.01,2.54,,1.8,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1422,1423,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1423,1424,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1424,1425,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1425,1426,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1426,1427,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1427,1428,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1428,1429,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1429,1430,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1430,1431,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1431,1432,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1432,1433,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1433,1434,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1434,1435,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1435,1436,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1436,1437,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1437,1438,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1438,1439,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1439,1440,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1440,1441,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1441,1442,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1442,1443,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1443,1444,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1444,1445,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1445,1446,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1446,1447,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1447,1448,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1448,1449,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1449,1450,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1450,1451,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1451,1452,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1452,1453,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1453,1454,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1454,1455,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1455,1456,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1456,1457,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1457,1458,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Beauworth,Bishop of Winchester,1458,1459,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1210,1211,4.14,5.63,,2.71,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1217,1218,3.06,2.41,,1.73,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1218,1219,2.64,2.13,,1.52,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1219,1220,3.34,2.34,,1.58,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1223,1224,3.26,3.08,,1.97,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1224,1225,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1225,1226,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1231,1232,5.02,3.33,,3.84,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1235,1236,4.84,3.28,,2.7,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1244,1245,3.56,3.8,,2.01,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1245,1246,3.95,3,,1.77,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1246,1247,4.14,4.75,,1.95,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1247,1248,4.67,5.06,,1.24,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1251,1252,4.5,3.42,,2.62,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1252,1253,2.88,3.03,,2.32,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1253,1254,3.7,3.14,,2.16,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1256,1257,3.43,3.75,,2.24,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1264,1265,7.17,4.67,,3.16,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1267,1268,4.57,1.5,,1.82,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1268,1269,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1269,1270,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1270,1271,5.74,4.78,,2.81,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1271,1272,6.05,4.81,,2.02,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1272,1273,5.17,4.3,,1.74,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1273,1274,4.27,4.15,,1.72,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1276,1277,5.05,3.34,,2.32,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1282,1283,2.94,2.5,,1.71,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1283,1284,3.74,2,,1.4,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1284,1285,3.46,2.35,,1.41,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1285,1286,3.43,3.24,,1.33,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1286,1287,5.02,4.07,,0.83,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1287,1288,5.5,3.68,,1.61,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1288,1289,3.7,1.42,,2.2,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1289,1290,3.68,2.58,,1.95,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1290,1291,4.15,1.91,,1.65,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1291,1292,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1295,1296,4.2,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1296,1297,4.11,2.38,,1.89,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1297,1298,4.01,2.08,,1.83,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1298,1299,4.6,2.4,,1.31,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1299,1300,4.19,1.65,,1.61,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1300,1301,4.64,3.17,,1.53,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1301,1302,4.82,3.73,,1.89,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1304,1305,6.29,3.1,,2.09,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1305,1306,6.65,3.04,,2.03,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1306,1307,5.78,3.06,,1.88,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1307,1308,6.72,4.05,,2.37,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1308,1309,7.21,3.3,,1.91,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1309,1310,4.89,3.16,,1.94,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1310,1311,6.59,3.12,,1.98,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1311,1312,5.8,3.38,,1.66,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1312,1313,5.74,2.33,,0.89,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1313,1314,5.12,2.4,,1.19,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1314,1315,2.4,1.67,,1.24,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1315,1316,1.69,3,,1.14,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1316,1317,2.91,2,,1.49,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1317,1318,3.98,2.25,,2.35,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1319,1320,3.66,2,,2.28,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1323,1324,3.7,4,,2.33,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1324,1325,4.71,3.65,,1.8,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1325,1326,7.38,5.33,,2.45,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1326,1327,4.87,4.54,,2.41,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1327,1328,4.41,2.33,,2.07,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1328,1329,5.48,4.91,,2.2,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1329,1330,4.18,3.63,,2,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1330,1331,2.99,,,1.21,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1331,1332,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1334,1335,6.88,3.5,,1.67,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1335,1336,3.33,2.94,,1.94,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1336,1337,4.62,4.31,,2.27,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1337,1338,5.2,6,,3,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1338,1339,2.21,3.04,,1.37,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1339,1340,4.32,2.79,,1.81,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1340,1341,5.46,2.5,,2.41,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1341,1342,5.41,3.27,,2.96,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1342,1343,4.49,4.3,,2.16,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1343,1344,8.07,4.11,,2.57,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1344,1345,5.96,3,,2.08,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1345,1346,3.57,4.76,,1.99,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1346,1347,6.21,5.82,,2.84,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1347,1348,6.01,6.93,,3.43,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1348,1349,3.5,4.36,,1.08,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1349,1350,2.36,1.67,,1.5,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1350,1351,2.02,2.8,,1.35,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1351,1352,3.72,1.33,,0.88,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1352,1353,5.03,,,2.52,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1353,1354,3.53,3.5,,2.34,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1354,1355,3.28,3.95,,3.95,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1355,1356,5.31,2.73,,0.88,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1356,1357,3.59,3.59,,2.35,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1357,1358,4.81,6.2,,2.4,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1358,1359,4.82,4.56,,2.55,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1359,1360,4.4,5,,2.23,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1360,1361,3.7,3.13,,1.82,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1361,1362,4.38,2.83,,2.88,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1362,1363,3.33,3.53,,2.35,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1363,1364,4.16,3.64,,2.39,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1364,1365,3.73,5.13,,2.84,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1365,1366,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1366,1367,3.17,3.5,,2.06,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1367,1368,4.44,4.71,,2.91,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1368,1369,3.57,4.98,,2.43,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1369,1370,4.67,4.95,,2.85,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1370,1371,6.05,6.18,,2.39,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1371,1372,4.71,4,,2.07,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1372,1373,3.75,6,,3.09,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1373,1374,3.26,4.84,,3.56,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1374,1375,4.28,2.85,,3.54,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1375,1376,5.16,3.38,,2.2,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1376,1377,4.72,3.42,,2.96,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1377,1378,4.27,3.74,,2.74,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1378,1379,3.06,3.76,,2.72,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1379,1380,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1380,1381,3.43,3.9,,2.93,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1381,1382,4.01,4.7,,3.03,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1382,1383,4.23,3.95,,3.27,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1383,1384,6.12,4.83,,2.22,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1384,1385,4.22,4.31,,2.56,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1385,1386,4.44,5.92,,3.71,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1386,1387,4.84,4.05,,2.71,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1387,1388,4.93,4.75,,3.5,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1388,1389,4.43,4.47,,2.7,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1389,1390,3.14,3.7,,2.82,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1390,1391,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1391,1392,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1392,1393,5.15,4,,3.93,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1393,1394,5.15,4,,3.23,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1394,1395,4.52,4,,3.51,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1395,1396,4.43,3.76,,3.17,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1396,1397,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1397,1398,,3.83,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1398,1399,4.69,4.24,,3.25,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1399,1400,3.64,4.36,,3.33,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1400,1401,4.36,4.52,,3.11,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1401,1402,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1402,1403,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1403,1404,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1404,1405,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1405,1406,3.66,2.86,,2.65,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1406,1407,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1407,1408,4.09,3.38,,2.6,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1408,1409,3.22,3.65,,3.22,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1409,1410,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1410,1411,3.89,,,3.38,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1411,1412,4.48,4.81,,4.16,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1412,1413,5.05,4.13,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1413,1414,4.82,5.43,,5.19,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1414,1415,3.92,3.88,,4.52,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1415,1416,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1416,1417,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1417,1418,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1418,1419,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1419,1420,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1420,1421,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1421,1422,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1422,1423,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1423,1424,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1424,1425,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1425,1426,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1426,1427,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1427,1428,,,,,Titow (to 1349); Farmer (from 1350)
Hampshire,Bentley,Bishop of Winchester,1428,1429,,,,,Titow (to 1349); Farmer (from 1350)
